arrestee_id,weapon_id
42232944,51
42232945,51
42232946,51
42232949,51
42232950,51
42232952,51
42232953,51
42232955,51
42232957,51
42232958,51
42232959,51
42232960,51
42232961,51
42232962,51
42232963,51
42232966,51
42232968,51
42232970,51
42232973,51
42232974,51
42232975,51
42232976,51
42232977,51
42232978,51
42232979,51
42232981,51
42232982,51
42232984,51
42232987,51
42232990,51
42232991,51
42232994,51
42232996,51
42232997,51
42232998,51
42232999,51
42233000,51
42233001,51
42233002,51
42233004,51
42233007,51
42233008,51
42233014,51
42233017,51
42233020,51
42233022,51
42233023,51
42233026,51
42233027,51
42233028,51
42233030,51
42233031,51
42233032,51
42233034,51
42233035,51
42233036,51
42233037,51
42233038,51
42233039,51
42233040,51
42233041,51
42233043,51
42233044,51
42233047,51
42233048,51
42233049,51
42233052,51
42233053,51
42233054,51
42233055,51
42233056,4
42233058,51
42233060,51
42233061,51
42233062,51
42233063,51
42233065,51
42233067,51
42233068,51
42233069,51
42233072,51
42233074,51
42233075,51
42233076,51
42233077,51
42233080,51
42233081,51
42233086,51
42233087,51
42233088,3
42233089,51
42233095,51
42233096,51
42233097,51
42233101,51
42233102,51
42233110,51
42233112,51
42233113,51
42233115,51
42233117,51
42233118,51
42233120,51
42233122,51
42233125,51
42233128,9
42233133,51
42233135,51
42233140,51
42233141,51
42233149,51
42233153,51
42233154,51
42233160,51
42233167,51
42233170,51
42233172,51
42233176,51
42233177,51
42233178,51
42233183,51
42233185,51
42233186,51
42233194,51
42233199,51
42233200,51
42233201,51
42233202,51
42233204,51
42233206,51
42233208,51
42233209,51
42233216,51
42233217,51
42233218,51
42233219,51
42233221,51
42233229,51
42233233,51
42233244,51
42233248,51
42233250,51
42233256,51
42233257,51
42233258,51
42233261,51
42233262,51
42233263,51
42233265,51
42233266,3
42233267,51
42233270,51
42233273,51
42233276,51
42233277,51
42233278,51
42233279,51
42233288,51
42233294,51
42233295,51
42233296,51
42233299,51
42233300,51
42233304,51
42233305,51
42233306,51
42233307,51
42233308,51
42233309,51
42233310,51
42233318,51
42233319,51
42233323,51
42233325,51
42233326,51
42233327,51
42233328,51
42233329,51
42233330,51
42233332,51
42233333,51
42233334,51
42233335,51
42233336,51
42233338,3
42233339,51
42233342,51
42233343,51
42233346,51
42233347,51
42233348,51
42233350,51
42233353,51
42233354,51
42233356,3
42233357,51
42233359,51
42233360,51
42233363,51
42233364,51
42233365,51
42233366,3
42233367,51
42233368,51
42233369,51
42233370,51
42233371,51
42233372,51
42233373,51
42233375,51
42233376,51
42233377,51
42233378,51
42233379,51
42233380,51
42233384,51
42233385,51
42233388,51
42233389,51
42233390,51
42233391,51
42233392,51
42233394,51
42233395,3
42233399,51
42233401,51
42233403,51
42233404,51
42233405,51
42233406,51
42233407,51
42233411,51
42233412,51
42233413,51
42233415,51
42233417,51
42233418,51
42233419,51
42233420,51
42233421,51
42233422,51
42233428,51
42233429,51
42233431,51
42233432,51
42233433,51
42233434,51
42233435,51
42233436,3
42233437,3
42233442,51
42233443,51
42233444,51
42233445,51
42233451,51
42233453,51
42233454,3
42233460,3
42233466,51
42233467,51
42233468,51
42233469,51
42233471,51
42233475,51
42233476,51
42233477,51
42233478,4
42233479,51
42233480,51
42233481,51
42233483,51
42233484,3
42233485,51
42233486,51
42233488,51
42233489,51
42233491,51
42233492,51
42233494,51
42233495,51
42233496,51
42233500,51
42233504,51
42233506,51
42233507,51
42233508,51
42233511,3
42233512,51
42233516,51
42233517,51
42233519,51
42233520,51
42233521,51
42233523,51
42233524,51
42233525,51
42233526,51
42233532,51
42233533,51
42233534,51
42233536,51
42233537,51
42233538,51
42233539,51
42233542,51
42233544,51
42233545,51
42233547,3
42233548,52
42233549,51
42233550,51
42233553,51
42233554,51
42233555,51
42233556,51
42233557,51
42233558,51
42233559,51
42233560,51
42233561,51
42233566,51
42233569,51
42233571,51
42233572,51
42233573,51
42233574,51
42233576,51
42233577,3
42233580,51
42233582,51
42233585,51
42233586,51
42233587,51
42233588,51
42233594,51
42233596,51
42233598,51
42233600,51
42233603,51
42233604,51
42233608,51
42233609,51
42233610,51
42233611,51
42233613,51
42233614,51
42233616,51
42233619,51
42233622,51
42233623,51
42233624,51
42233625,51
42233626,51
42233627,51
42233628,51
42233630,51
42233632,51
42233635,51
42233636,51
42233638,51
42233641,51
42233644,3
42233645,51
42233648,51
42233649,51
42233650,51
42233651,51
42233653,3
42233654,51
42233655,51
42233659,51
42233660,51
42233661,51
42233662,51
42233664,51
42233669,51
42233672,51
42233673,51
42233675,51
42233679,51
42233688,51
42233689,51
42233694,51
42233695,51
42233697,52
42233698,51
42233699,51
42233700,51
42233701,7
42233704,51
42233706,51
42233711,51
42233712,51
42233713,51
42233717,51
42233721,51
42233724,51
42233725,51
42233726,52
42233728,51
42233731,51
42233732,51
42233739,51
42233740,51
42233742,3
42233744,51
42233745,7
42233749,51
42233750,51
42233752,3
42233758,51
42233759,51
42233761,51
42233765,51
42233767,51
42233768,52
42233770,51
42233773,51
42233774,51
42233775,51
42233776,51
42233781,51
42233782,51
42233783,51
42233784,51
42233785,3
42233788,51
42233789,51
42233790,51
42233791,51
42233796,51
42233797,51
42233801,51
42233802,51
42233805,52
42233806,52
42233808,51
42233809,51
42233810,51
42233812,51
42233813,51
42233814,51
42233816,51
42233818,51
42233819,51
42233820,51
42233821,51
42233822,51
42233824,51
42233825,51
42233826,51
42233827,51
42233828,51
42233829,51
42233830,51
42233832,51
42233833,51
42233834,51
42233835,51
42233836,51
42233839,51
42233840,51
42233841,51
42233842,51
42233843,51
42233844,10
42233846,51
42233847,51
42233848,51
42233851,51
42233853,51
42233854,51
42233855,5
42233856,51
42233857,5
42233858,51
42233859,3
42233860,51
42233861,51
42233863,4
42233864,51
42233865,51
42233866,51
42233867,51
42233868,51
42233869,51
42233870,51
42233871,51
42233872,51
42233873,51
42233875,51
42233876,51
42233877,51
42233878,51
42233879,3
42233880,51
42233881,51
42233882,51
42233883,51
42233884,51
42233885,51
42233886,51
42233888,51
42233889,51
42233890,51
42233891,51
42233892,51
42233894,51
42233895,51
42233896,51
42233897,51
42233898,51
42233899,51
42233901,51
42233902,51
42233903,51
42233904,1
42233905,51
42233906,51
42233907,51
42233908,51
42233909,51
42233911,51
42233912,51
42233913,51
42233914,51
42233915,51
42233916,51
42233917,51
42233918,51
42233920,51
42233923,51
42233924,51
42233930,51
42233931,51
42233932,52
42233933,51
42233934,51
42233935,51
42233936,51
42233938,51
42233939,51
42233940,51
42233941,51
42233942,51
42233943,51
42233946,51
42233947,51
42233948,51
42233950,3
42233951,51
42233954,51
42233957,51
42233958,51
42233959,51
42233961,51
42233962,1
42233963,51
42233964,4
42233965,9
42233966,51
42233968,3
42233969,51
42233973,51
42233974,51
42233977,51
42233984,51
42233987,51
42233991,3
42233992,51
42233993,4
42233996,3
42233997,51
42233998,51
42234003,51
42234004,51
42234006,51
42234010,51
42234012,51
42234013,3
42234014,51
42234015,51
42234016,51
42234017,51
42234023,51
42234024,51
42234025,51
42234027,51
42234029,51
42234031,51
42234032,51
42234033,51
42234034,3
42234035,51
42234040,51
42234044,1
42234048,51
42234049,51
42234050,51
42234051,3
42234056,51
42234057,51
42234058,51
42234059,51
42234062,51
42234063,51
42234064,51
42234065,51
42234066,51
42234067,51
42234070,51
42234071,51
42234074,51
42234075,51
42234076,51
42234079,51
42234081,51
42234089,51
42234090,51
42234101,51
42234105,51
42234107,51
42234112,51
42234113,51
42234114,51
42234115,51
42234116,51
42234118,51
42234122,51
42234127,51
42234129,51
42234130,51
42234131,51
42234133,51
42234135,51
42234136,51
42234137,51
42234138,51
42234139,51
42234140,51
42234141,51
42234145,51
42234146,51
42234147,51
42234151,51
42234152,51
42234155,51
42234158,51
42234160,51
42234161,51
42234162,51
42234163,51
42234164,51
42234165,51
42234166,51
42234167,51
42234168,51
42234171,51
42234172,51
42234173,3
42234175,51
42234176,51
42234177,51
42234181,51
42234182,51
42234183,51
42234184,51
42234187,51
42234188,51
42234190,51
42234191,51
42234192,51
42234194,53
42234196,51
42234197,51
42234198,51
42234199,51
42234204,51
42234205,51
42234209,52
42234211,51
42234213,51
42234214,51
42234215,51
42234216,51
42234220,51
42234221,51
42234223,51
42234224,51
42234225,51
42234226,51
42234228,51
42234230,51
42234231,51
42234232,51
42234233,51
42234234,51
42234237,51
42234238,51
42234239,51
42234240,51
42234242,51
42234244,51
42234245,51
42234246,51
42234247,51
42234248,51
42234253,51
42234254,51
42234255,51
42234256,51
42234257,51
42234259,51
42234261,51
42234262,51
42234268,51
42234270,51
42234271,51
42234272,51
42234273,51
42234274,51
42234275,51
42234276,51
42234277,51
42234278,51
42234279,51
42234281,52
42234282,51
42234283,51
42234284,51
42234288,51
42234289,51
42234290,51
42234292,51
42234293,52
42234294,51
42234295,51
42234296,51
42234297,51
42234298,51
42234299,51
42234300,51
42234301,51
42234305,51
42234306,51
42234309,51
42234313,51
42234314,51
42234315,51
42234316,51
42234321,51
42234322,51
42234323,51
42234324,51
42234325,51
42234326,51
42234327,51
42234329,51
42234330,51
42234331,51
42234332,51
42234333,51
42234339,51
42234340,51
42234342,51
42234344,51
42234345,51
42234346,51
42234347,51
42234350,51
42234351,51
42234352,51
42234357,51
42234358,51
42234360,51
42234364,51
42234365,51
42234366,51
42234370,51
42234371,51
42234373,51
42234374,51
42234377,51
42234378,51
42234379,51
42234380,51
42234381,51
42234388,51
42234389,51
42234390,51
42234391,51
42234392,3
42234393,3
42234394,51
42234395,51
42234396,51
42234397,51
42234400,51
42234401,51
42234408,51
42234409,51
42234410,51
42234412,51
42234415,51
42234416,51
42234417,51
42234423,51
42234424,51
42234426,51
42234429,51
42234430,51
42234432,51
42234437,51
42234442,51
42234443,51
42234447,51
42234448,51
42234455,51
42234456,51
42234457,51
42234459,51
42234463,51
42234464,51
42234466,1
42234467,51
42234469,51
42234471,51
42234472,51
42234476,51
42234478,51
42234482,51
42234485,51
42234486,51
42234491,51
42234493,51
42234495,51
42234499,51
42234500,51
42234501,51
42234503,51
42234504,51
42234507,51
42234510,51
42234511,51
42234512,52
42234514,51
42234518,51
42234520,51
42234524,51
42234525,51
42234527,51
42234528,51
42234529,51
42234530,51
42234531,51
42234532,51
42234533,51
42234538,51
42234539,51
42234540,51
42234541,51
42234543,51
42234544,51
42234550,51
42234551,51
42234552,51
42234555,51
42234556,51
42234557,51
42234559,51
42234560,51
42234563,51
42234565,51
42234567,51
42234568,51
42234570,51
42234572,51
42234577,51
42234581,51
42234586,51
42234587,51
42234588,51
42234589,51
42234590,51
42234596,51
42234597,51
42234598,51
42234599,51
42234600,51
42234601,51
42234602,51
42234604,51
42234606,51
42234613,51
42234614,51
42234615,51
42234616,51
42234617,51
42234620,51
42234621,51
42234622,51
42234626,51
42234627,51
42234628,51
42234629,51
42234630,51
42234633,51
42234634,51
42234635,51
42234636,51
42234640,51
42234641,3
42234646,51
42234651,51
42234652,51
42234653,51
42234658,51
42234659,51
42234660,51
42234661,51
42234666,51
42234672,51
42234673,51
42234675,51
42234676,51
42234677,51
42234678,51
42234679,51
42234682,3
42234686,51
42234689,51
42234692,51
42234694,51
42234695,51
42234698,51
42234701,51
42234704,51
42234705,51
42234709,51
42234710,51
42234713,51
42234716,51
42234717,51
42234718,51
42234722,2
42234727,51
42234728,51
42234729,51
42234730,51
42234731,51
42234734,51
42234735,51
42234736,51
42234739,51
42234741,51
42234742,51
42234743,51
42234744,51
42234746,51
42234748,51
42234749,51
42234750,51
42234752,52
42234753,51
42234757,51
42234758,51
42234759,52
42234760,51
42234762,51
42234763,52
42234764,51
42234765,51
42234768,51
42234770,51
42234771,51
42234772,51
42234773,51
42234778,51
42234779,51
42234783,51
42234784,51
42234785,51
42234786,51
42234787,51
42234788,51
42234789,51
42234790,51
42234791,51
42234793,51
42234794,1
42234795,51
42234796,51
42234797,51
42234799,51
42234802,51
42234803,51
42234804,51
42234805,51
42234806,51
42234807,3
42234810,51
42234811,51
42234812,51
42234813,51
42234814,51
42234815,3
42234816,51
42234817,51
42234821,51
42234822,51
42234823,51
42234824,52
42234826,51
42234828,51
42234829,51
42234830,51
42234831,51
42234832,51
42234833,51
42234834,51
42234836,51
42234837,51
42234839,51
42234841,51
42234842,51
42234843,51
42234844,51
42234847,51
42234848,51
42234849,51
42234850,51
42234851,51
42234852,51
42234853,51
42234858,51
42234859,51
42234860,51
42234862,51
42234863,51
42234864,51
42234865,51
42234866,51
42234867,51
42234868,51
42234871,51
42234872,51
42234873,51
42234874,51
42234878,51
42234879,51
42234880,51
42234881,51
42234882,51
42234883,51
42234884,51
42234885,51
42234886,51
42234887,51
42234888,51
42234890,4
42234892,52
42234893,51
42234894,51
42234896,51
42234897,51
42234898,51
42234899,51
42234900,51
42234901,51
42234902,51
42234903,51
42234904,51
42234905,51
42234906,51
42234907,51
42234910,51
42234913,51
42234914,51
42234916,51
42234917,51
42234918,51
42234919,51
42234924,51
42234925,51
42234926,51
42234927,51
42234929,51
42234932,51
42234935,51
42234937,51
42234938,51
42234939,51
42234940,51
42234941,51
42234942,51
42234943,51
42234945,51
42234946,51
42234949,51
42234950,51
42234951,51
42234953,51
42234954,51
42234955,51
42234956,51
42234958,51
42234959,51
42234962,51
42234963,51
42234964,51
42234968,51
42234969,51
42234970,51
42234971,51
42234973,51
42234975,51
42234976,51
42234977,51
42234978,51
42234979,51
42234980,51
42234982,51
42234984,51
42234985,53
42234986,51
42234987,51
42234988,51
42234989,51
42234991,51
42234997,51
42234998,3
42234999,51
42235000,51
42235005,51
42235006,51
42235009,51
42235010,3
42235011,51
42235012,51
42235013,51
42235014,51
42235015,51
42235019,51
42235021,51
42235024,51
42235025,51
42235026,51
42235027,51
42235028,51
42235029,51
42235031,51
42235032,51
42235033,51
42235034,51
42235035,51
42235038,51
42235039,51
42235040,51
42235043,51
42235045,51
42235046,51
42235049,51
42235053,3
42235054,51
42235055,51
42235056,3
42235057,51
42235059,51
42235061,51
42235062,51
42235063,51
42235064,51
42235065,51
42235067,51
42235068,51
42235070,51
42235072,51
42235073,51
42235076,3
42235077,51
42235078,52
42235079,51
42235084,51
42235086,51
42235088,51
42235089,51
42235091,51
42235092,51
42235094,51
42235095,51
42235096,51
42235097,51
42235098,51
42235100,51
42235102,51
42235106,51
42235107,51
42235108,51
42235109,51
42235110,51
42235116,51
42235117,51
42235118,51
42235119,51
42235120,51
42235121,3
42235127,51
42235128,51
42235129,51
42235130,51
42235131,51
42235133,51
42235135,51
42235136,51
42235137,51
42235140,51
42235141,51
42235142,51
42235144,51
42235145,51
42235147,51
42235149,51
42235150,51
42235151,51
42235153,51
42235155,51
42235156,51
42235157,51
42235159,51
42235162,51
42235163,51
42235164,51
42235165,51
42235166,51
42235167,51
42235168,51
42235169,51
42235174,51
42235175,51
42235176,51
42235179,51
42235183,51
42235184,51
42235186,51
42235187,51
42235192,51
42235197,3
42235198,51
42235200,51
42235201,51
42235203,51
42235204,51
42235207,51
42235210,51
42235216,51
42235217,51
42235218,51
42235221,51
42235222,51
42235223,51
42235224,51
42235225,51
42235226,3
42235227,51
42235228,51
42235229,51
42235230,51
42235232,51
42235233,51
42235234,51
42235235,51
42235238,51
42235240,51
42235241,51
42235243,51
42235244,51
42235245,51
42235247,51
42235248,51
42235249,51
42235250,51
42235251,51
42235252,51
42235253,51
42235254,51
42235255,51
42235257,51
42235258,51
42235262,52
42235264,51
42235265,52
42235266,51
42235268,51
42235269,51
42235272,51
42235273,52
42235274,51
42235275,3
42235276,3
42235277,3
42235278,3
42235281,51
42235282,51
42235283,51
42235284,51
42235285,51
42235287,51
42235289,51
42235290,51
42235291,51
42235292,51
42235296,51
42235303,51
42235313,51
42235314,51
42235316,51
42235317,51
42235321,51
42235328,51
42235330,51
42235331,51
42235337,51
42235344,51
42235345,51
42235349,51
42235350,51
42235353,52
42235354,51
42235357,51
42235358,51
42235360,51
42235361,51
42235362,53
42235370,51
42235378,51
42235382,51
42235385,51
42235395,51
42235411,51
42235415,51
42235425,51
42235426,51
42235427,51
42235430,51
42235431,51
42235440,51
42235448,51
42235449,51
42235454,51
42235456,51
42235463,51
42235464,51
42235467,51
42235471,51
42235477,51
42235481,51
42235485,51
42235486,3
42235490,3
42235491,51
42235494,51
42235496,51
42235498,51
42235507,3
42235511,51
42235513,51
42235523,51
42235531,51
42235532,51
42235533,3
42235538,52
42235541,51
42235542,3
42235543,51
42235544,51
42235545,3
42235560,51
42235562,52
42235567,51
42235569,51
42235572,51
42235575,52
42235581,51
42235589,51
42235590,51
42235602,51
42235604,51
42235610,53
42235625,51
42235626,51
42235629,51
42235631,51
42235641,51
42235642,4
42235653,51
42235654,51
42235655,51
42235658,51
42235660,51
42235661,51
42235672,51
42235673,51
42235674,51
42235676,5
42235678,51
42235686,51
42235687,51
42235688,51
42235692,51
42235694,51
42235697,51
42235699,51
42235702,51
42235707,52
42235712,51
42235721,1
42235722,51
42235725,51
42235733,51
42235736,51
42235743,51
42235745,51
42235753,51
42235755,51
42235763,51
42235764,51
42235773,51
42235774,51
42235775,51
42235776,51
42235777,51
42235780,51
42235781,51
42235782,51
42235789,51
42235791,51
42235799,51
42235804,51
42235805,51
42235806,1
42235811,51
42235812,3
42235814,51
42235816,51
42235821,51
42235822,52
42235823,51
42235824,51
42235827,51
42235828,51
42235835,3
42235836,52
42235839,51
42235840,51
42235841,51
42235842,51
42235843,51
42235861,51
42235866,51
42235882,51
42235883,51
42235886,51
42235904,51
42235905,51
42235907,51
42235910,51
42235911,3
42235912,51
42235913,51
42235914,51
42235919,51
42235921,51
42235926,51
42235927,51
42235928,51
42235929,52
42235931,51
42235932,1
42235933,51
42235938,51
42235942,51
42235945,51
42235947,51
42235948,51
42235958,51
42235959,51
42235960,51
42235963,51
42235964,51
42235965,3
42235966,51
42235968,51
42235969,51
42235970,51
42235971,51
42235973,51
42235974,51
42235975,51
42235976,51
42235980,51
42235982,51
42235986,51
42235988,51
42235994,51
42235995,3
42235996,4
42235997,51
42235998,51
42235999,51
42236002,51
42236003,51
42236004,51
42236005,51
42236007,51
42236008,51
42236009,51
42236015,51
42236016,51
42236018,51
42236019,1
42236020,51
42236022,51
42236023,51
42236024,3
42236025,51
42236026,51
42236027,51
42236028,51
42236031,51
42236035,51
42236036,51
42236038,51
42236039,51
42236040,51
42236045,52
42236046,51
42236047,51
42236049,51
42236050,51
42236051,51
42236052,51
42236053,51
42236057,51
42236058,51
42236062,51
42236063,51
42236064,51
42236065,51
42236066,51
42236068,52
42236069,51
42236070,51
42236071,51
42236072,6
42236073,3
42236075,51
42236078,51
42236079,51
42236080,51
42236083,52
42236084,51
42236088,51
42236089,51
42236092,51
42236093,51
42236096,51
42236099,51
42236101,51
42236105,51
42236106,51
42236110,51
42236113,51
42236114,51
42236115,51
42236120,51
42236121,51
42236124,51
42236125,51
42236128,51
42236129,51
42236130,3
42236131,51
42236134,51
42236136,51
42236137,51
42236138,51
42236139,51
42236142,51
42236146,3
42236147,51
42236152,51
42236153,51
42236154,51
42236155,51
42236156,51
42236164,6
42236165,51
42236166,51
42236167,51
42236168,51
42236171,51
42236175,3
42236179,51
42236180,51
42236181,51
42236182,51
42236183,51
42236187,51
42236189,3
42236201,51
42236204,51
42236205,51
42236210,51
42236213,51
42236215,51
42236219,51
42236220,51
42236222,51
42236224,51
42236225,51
42236227,51
42236230,51
42236231,51
42236233,51
42236234,51
42236236,51
42236248,52
42236249,51
42236250,51
42236254,51
42236255,51
42236256,51
42236257,51
42236261,3
42236265,51
42236276,51
42236277,51
42236278,51
42236282,51
42236285,51
42236286,51
42236287,51
42236289,51
42236291,51
42236294,51
42236295,51
42236299,51
42236301,51
42236303,51
42236305,51
42236307,51
42236309,51
42236315,51
42236317,51
42236319,51
42236320,51
42236323,51
42236326,3
42236327,51
42236328,51
42236330,51
42236342,51
42236344,51
42236347,51
42236351,3
42236360,51
42236364,51
42236370,51
42236371,51
42236376,3
42236377,3
42236378,3
42236379,51
42236383,51
42236388,51
42236389,51
42236399,51
42236400,51
42236405,51
42236408,51
42236409,51
42236412,51
42236413,51
42236414,51
42236419,51
42236420,51
42236422,51
42236428,51
42236429,51
42236436,51
42236437,51
42236439,51
42236443,51
42236444,51
42236445,51
42236446,51
42236447,51
42236450,51
42236453,51
42236454,51
42236455,51
42236456,51
42236463,5
42236464,51
42236468,51
42236469,51
42236470,51
42236472,51
42236473,51
42236476,3
42236480,51
42236483,51
42236484,51
42236488,51
42236490,51
42236492,51
42236493,51
42236498,51
42236502,51
42236503,51
42236507,51
42236508,51
42236510,51
42236512,52
42236513,51
42236514,51
42236515,51
42236516,51
42236517,51
42236519,51
42236524,51
42236525,51
42236526,51
42236527,51
42236531,51
42236532,51
42236535,51
42236536,51
42236537,51
42236539,51
42236546,51
42236548,51
42236551,51
42236555,51
42236556,51
42236557,51
42236560,3
42236566,52
42236567,51
42236569,51
42236570,51
42236571,51
42236572,3
42236575,51
42236576,51
42236577,51
42236578,51
42236579,3
42236581,51
42236582,51
42236587,51
42236594,51
42236599,51
42236600,52
42236602,51
42236604,51
42236606,51
42236608,51
42236609,51
42236612,51
42236613,51
42236614,51
42236615,51
42236616,51
42236617,3
42236618,51
42236621,3
42236623,51
42236624,51
42236626,51
42236628,51
42236629,51
42236631,51
42236633,51
42236635,52
42236636,51
42236638,51
42236643,51
42236644,51
42236645,51
42236647,51
42236648,51
42236650,51
42236652,51
42236653,51
42236654,51
42236655,3
42236657,1
42236658,51
42236659,51
42236660,51
42236661,51
42236666,51
42236674,51
42236675,51
42236677,51
42236678,51
42236679,51
42236682,51
42236684,51
42236685,51
42236686,51
42236687,51
42236688,51
42236689,51
42236690,51
42236691,51
42236692,51
42236693,51
42236695,3
42236696,51
42236697,4
42236702,51
42236704,51
42236705,51
42236709,51
42236710,51
42236712,51
42236713,51
42236714,51
42236715,51
42236716,3
42236717,51
42236719,51
42236721,51
42236722,3
42236723,51
42236724,51
42236729,51
42236730,51
42236732,51
42236734,51
42236735,51
42236738,51
42236739,51
42236740,51
42236741,51
42236743,51
42236744,51
42236746,51
42236750,7
42236753,51
42236757,51
42236763,51
42236764,51
42236765,51
42236767,51
42236769,51
42236771,51
42236772,51
42236773,51
42236774,51
42236776,51
42236777,51
42236778,51
42236780,51
42236782,51
42236783,51
42236784,51
42236785,51
42236787,51
42236790,51
42236791,51
42236792,51
42236793,51
42236794,1
42236796,51
42236797,51
42236798,51
42236799,51
42236801,51
42236803,51
42236804,51
42236805,51
42236806,51
42236807,51
42236808,51
42236809,51
42236810,51
42236811,51
42236812,3
42236813,3
42236814,51
42236815,51
42236816,3
42236817,51
42236818,51
42236819,51
42236820,51
42236822,51
42236823,3
42236824,51
42236825,51
42236826,51
42236828,51
42236829,51
42236830,51
42236833,51
42236836,51
42236838,51
42236839,51
42236842,51
42236845,51
42236846,51
42236847,51
42236848,51
42236849,51
42236850,51
42236851,51
42236852,4
42236853,51
42236854,51
42236856,51
42236858,51
42236859,3
42236860,3
42236861,51
42236862,3
42236863,51
42236864,51
42236866,51
42236867,51
42236868,51
42236869,52
42236870,51
42236872,10
42236873,51
42236874,51
42236875,51
42236876,51
42236878,51
42236879,51
42236883,51
42236884,51
42236885,51
42236887,51
42236889,51
42236890,51
42236891,51
42236892,51
42236893,51
42236897,51
42236898,51
42236899,51
42236902,51
42236904,51
42236905,51
42236906,51
42236907,51
42236908,51
42236909,51
42236910,3
42236912,51
42236913,51
42236914,51
42236915,51
42236916,3
42236918,51
42236919,51
42236920,52
42236921,51
42236922,51
42236923,51
42236924,51
42236925,51
42236926,51
42236931,51
42236932,51
42236933,51
42236935,51
42236936,51
42236938,51
42236939,51
42236942,51
42236943,1
42236945,51
42236946,51
42236947,51
42236948,51
42236953,51
42236954,51
42236962,51
42236964,51
42236965,51
42236966,51
42236967,51
42236968,52
42236969,51
42236971,51
42236973,51
42236980,51
42236981,51
42236982,51
42236983,51
42236984,51
42236985,51
42236986,51
42236989,51
42236990,52
42236991,51
42236992,51
42236993,51
42236994,51
42236995,51
42236996,51
42236997,51
42236998,51
42237003,51
42237004,51
42237006,51
42237007,51
42237008,51
42237009,51
42237010,51
42237012,51
42237013,51
42237017,51
42237026,51
42237027,51
42237029,51
42237038,3
42237039,51
42237040,52
42237041,51
42237043,51
42237044,51
42237047,51
42237048,51
42237052,3
42237054,51
42237057,51
42237058,51
42237061,51
42237063,51
42237064,51
42237074,51
42237076,51
42237079,51
42237080,3
42237081,51
42237083,51
42237084,51
42237085,3
42237086,51
42237088,1
42237090,51
42237091,51
42237093,51
42237098,51
42237099,51
42237102,51
42237103,51
42237108,51
42237109,51
42237110,51
42237112,51
42237113,51
42237114,51
42237116,51
42237117,51
42237118,51
42237120,51
42237121,51
42237122,51
42237127,51
42237133,51
42237134,51
42237137,51
42237139,51
42237144,51
42237146,51
42237148,52
42237149,51
42237150,51
42237151,51
42237152,53
42237154,51
42237158,51
42237159,51
42237160,51
42237162,52
42237163,51
42237164,51
42237165,3
42237166,3
42237167,51
42237168,51
42237169,51
42237171,51
42237172,51
42237173,51
42237174,51
42237186,51
42237187,51
42237190,51
42237191,51
42237192,51
42237194,51
42237195,51
42237198,51
42237199,51
42237200,51
42237201,51
42237203,51
42237204,51
42237207,51
42237212,51
42237214,51
42237215,51
42237222,51
42237224,51
42237227,51
42237228,52
42237230,51
42237232,51
42237233,51
42237234,51
42237237,51
42237238,51
42237240,51
42237241,51
42237242,51
42237243,3
42237244,51
42237245,51
42237248,51
42237249,51
42237250,51
42237251,51
42237252,51
42237253,51
42237257,51
42237258,51
42237259,51
42237260,51
42237261,51
42237262,51
42237263,52
42237264,51
42237265,51
42237268,51
42237270,51
42237271,3
42237272,3
42237274,51
42237276,51
42237277,51
42237278,51
42237281,52
42237282,51
42237283,52
42237286,51
42237289,51
42237290,51
42237291,51
42237292,51
42237293,51
42237297,51
42237299,51
42237300,51
42237302,51
42237303,51
42237305,51
42237306,51
42237308,51
42237309,51
42237311,51
42237312,51
42237313,51
42237314,51
42237315,51
42237316,51
42237317,52
42237320,51
42237321,51
42237322,51
42237323,51
42237325,51
42237326,51
42237327,51
42237328,51
42237329,51
42237331,51
42237332,51
42237333,51
42237335,51
42237336,51
42237337,51
42237338,52
42237339,3
42237342,51
42237343,51
42237344,51
42237345,51
42237346,51
42237350,51
42237351,51
42237356,51
42237361,51
42237362,51
42237363,51
42237364,51
42237365,3
42237371,51
42237374,51
42237377,51
42237378,51
42237380,51
42237381,51
42237382,51
42237383,51
42237384,51
42237385,52
42237387,3
42237394,51
42237398,51
42237399,51
42237403,51
42237404,53
42237405,51
42237406,51
42237407,51
42237410,51
42237411,51
42237412,51
42237418,51
42237423,51
42237424,51
42237426,3
42237427,51
42237428,51
42237431,3
42237433,51
42237438,51
42237439,51
42237441,51
42237443,51
42237447,51
42237450,51
42237451,51
42237452,51
42237457,52
42237459,51
42237460,51
42237462,51
42237464,51
42237465,51
42237466,51
42237467,51
42237470,51
42237472,51
42237474,51
42237475,51
42237476,51
42237482,51
42237483,51
42237484,51
42237485,51
42237486,51
42237487,51
42237488,51
42237489,51
42237490,51
42237493,52
42237497,51
42237504,51
42237505,51
42237507,51
42237511,51
42237512,51
42237516,51
42237521,51
42237522,51
42237523,51
42237524,51
42237526,51
42237527,51
42237529,51
42237530,51
42237533,51
42237539,51
42237540,51
42237541,51
42237542,51
42237543,51
42237544,51
42237545,51
42237550,51
42237551,51
42237554,51
42237555,51
42237558,51
42237561,51
42237563,52
42237564,51
42237565,51
42237567,51
42237568,51
42237569,51
42237570,51
42237572,51
42237574,51
42237575,51
42237578,51
42237579,51
42237580,51
42237581,51
42237583,51
42237584,51
42237585,3
42237586,51
42237587,51
42237588,51
42237591,51
42237594,51
42237596,51
42237598,51
42237601,51
42237602,51
42237603,51
42237605,51
