data_year,arrestee_id,incident_id,arrestee_seq_num,arrest_date,arrest_type_id,multiple_indicator,offense_code,age_num,sex_code,race_id,ethnicity_id,resident_code,age_range_low_num,weapon_id
2021,41186370,133360235,1,1/1/2021,1,N,35A,28,M,50,50,U,28,51
2021,41186572,133360893,1,1/1/2021,1,N,35A,36,F,10,50,R,36,51
2021,41186714,133366285,1,1/1/2021,1,N,280,32,M,20,50,U,32,51
2021,41190885,133363132,1,1/1/2021,1,N,13B,40,F,10,50,U,40,51
2021,41191007,133363487,1,1/1/2021,2,N,35B,29,M,20,50,U,29,51
2021,41215791,133450919,1,1/1/2021,1,N,35A,45,M,10,50,R,45,51
2021,41225278,133491784,1,1/1/2021,1,N,520,21,F,10,50,R,21,3
2021,41255868,133559412,1,1/1/2021,1,N,13B,61,M,10,50,R,61,51
2021,41258965,133578544,1,1/1/2021,1,N,13A,27,M,10,50,R,27,51
2021,41346805,133896714,1,1/1/2021,1,N,35B,37,M,10,50,R,37,51
2021,41362956,133955237,1,1/1/2021,2,N,35A,24,M,10,20,N,24,51
2021,41379097,134011096,1,1/1/2021,1,N,13B,25,M,10,50,R,25,51
2021,41444594,134164102,1,1/1/2021,3,N,13A,19,M,30,40,R,19,51
2021,41446092,134174100,1,1/1/2021,2,N,35B,31,M,20,50,R,31,51
2021,41455188,134179216,1,1/1/2021,1,N,26C,35,M,10,50,U,35,51
2021,41455189,134179216,2,1/1/2021,1,N,26C,22,F,10,50,U,22,51
2021,41579592,134576335,1,1/1/2021,1,N,13B,28,F,10,50,R,28,51
2021,41790555,135293607,1,1/1/2021,1,N,520,28,M,10,50,R,28,51
2021,41835739,135438572,1,1/1/2021,1,N,35A,38,M,20,50,R,38,51
2021,41899574,135600541,1,1/1/2021,1,N,120,16,M,10,50,R,16,51
2021,41899575,135600541,2,1/1/2021,1,N,120,15,M,10,50,R,15,51
2021,41899576,135600541,3,1/1/2021,1,N,120,16,M,10,50,U,16,51
2021,42145943,136448087,1,1/1/2021,1,N,13B,26,M,20,50,R,26,51
2021,42148427,136456227,1,1/1/2021,1,N,13B,50,M,10,50,R,50,51
2021,42171748,136530548,1,1/1/2021,1,N,13B,40,F,10,50,U,40,51
2021,42175900,136546903,1,1/1/2021,1,N,35A,56,M,10,50,R,56,51
2021,42182498,136580646,1,1/1/2021,1,N,90Z,36,F,10,50,R,36,51
2021,42194211,136621397,1,1/1/2021,1,N,35A,56,F,10,50,R,56,51
2021,42215838,136694620,1,1/1/2021,1,N,13B,29,M,10,50,R,29,51
2021,42256737,136860098,1,1/1/2021,1,N,13B,51,F,40,50,R,51,51
2021,42375950,137248920,1,1/1/2021,1,N,280,44,F,20,50,R,44,51
2021,42449788,137506922,1,1/1/2021,1,N,280,48,M,10,50,U,48,51
2021,42495201,137690455,1,1/1/2021,1,N,520,53,M,10,50,R,53,51
2021,42994863,139392260,1,1/1/2021,1,N,13A,32,M,10,50,R,32,51
2021,43228891,140254006,1,1/1/2021,1,N,520,44,M,20,50,R,44,51
2021,43309689,140531006,1,1/1/2021,1,N,13B,23,F,10,50,R,23,51
2021,43507782,141299084,1,1/1/2021,1,N,220,26,M,20,50,R,26,51
2021,43948085,142841000,1,1/1/2021,1,N,35B,29,F,20,50,R,29,51
2021,43949000,142844121,1,1/1/2021,1,N,13B,27,M,10,50,R,27,51
2021,43971691,142936773,1,1/1/2021,1,N,280,59,M,10,50,R,59,51
2021,43971693,142936777,1,1/1/2021,1,N,35A,47,M,10,50,R,47,51
2021,43971694,142936777,2,1/1/2021,1,N,35B,20,M,20,50,R,20,51
2021,44108956,143490786,1,1/1/2021,1,N,35A,48,M,30,50,R,48,51
2021,41222334,133483755,1,1/2/2021,1,N,13B,43,M,10,50,U,43,51
2021,41224625,133479687,1,1/2/2021,1,N,13B,29,F,20,50,U,29,51
2021,41232633,133518736,1,1/2/2021,1,N,35A,57,F,10,50,U,57,51
2021,41253132,133585018,1,1/2/2021,1,N,90D,24,M,10,50,R,24,51
2021,41263302,133603979,1,1/2/2021,2,N,35A,40,M,40,50,R,40,51
2021,41339019,133884658,1,1/2/2021,2,N,23C,43,F,40,50,R,43,51
2021,41359378,133956466,1,1/2/2021,1,N,35A,27,M,10,50,U,27,51
2021,41382810,134012345,1,1/2/2021,1,N,13A,40,M,10,50,R,40,51
2021,41444601,134164138,1,1/2/2021,2,N,35A,31,M,10,40,N,31,51
2021,41444605,134164151,1,1/2/2021,2,N,35A,39,M,10,40,N,39,51
2021,41444606,134164151,2,1/2/2021,2,N,35A,39,M,98,10,N,39,51
2021,41454857,134176816,1,1/2/2021,1,N,280,25,M,10,50,R,25,51
2021,41540963,134475182,1,1/2/2021,1,N,13B,34,M,20,50,R,34,51
2021,41540964,134475182,2,1/2/2021,1,N,13B,38,M,20,50,R,38,51
2021,41677314,134863136,1,1/2/2021,1,N,35A,35,M,10,50,R,35,51
2021,41771219,135229172,1,1/2/2021,1,N,13B,23,F,20,50,R,23,51
2021,41818903,135395246,1,1/2/2021,1,N,13B,36,M,10,50,U,36,51
2021,41935121,135690464,1,1/2/2021,1,N,13A,17,M,20,50,U,17,51
2021,42210251,136677129,1,1/2/2021,1,N,13B,72,M,10,50,R,72,51
2021,42495202,137690457,1,1/2/2021,3,C,90Z,30,M,10,50,U,30,51
2021,42716467,138402584,1,1/2/2021,1,N,35B,32,F,10,50,U,32,51
2021,42716468,138402584,2,1/2/2021,1,N,35A,34,M,10,50,U,34,51
2021,42927364,139147112,1,1/2/2021,1,N,520,26,M,10,50,U,26,51
2021,43053504,139595838,1,1/2/2021,1,N,35A,65,F,10,50,U,65,51
2021,43309425,140530162,1,1/2/2021,3,C,35A,31,M,10,50,R,31,51
2021,43309598,140530722,1,1/2/2021,1,N,13B,31,M,10,50,R,31,51
2021,43615000,141656015,1,1/2/2021,1,N,35A,44,M,10,50,R,44,51
2021,43924241,142749567,1,1/2/2021,1,N,520,38,M,10,50,R,38,51
2021,43971697,142936783,1,1/2/2021,1,N,35A,35,M,50,50,R,35,51
2021,44047412,143216454,1,1/2/2021,1,N,35A,45,M,10,50,R,45,51
2021,44401059,144499586,1,1/2/2021,1,N,13B,42,F,10,50,R,42,51
2021,45322807,147998294,1,1/2/2021,1,N,13B,30,M,10,50,R,30,51
2021,41186816,133366590,1,1/3/2021,2,N,35A,24,M,10,50,R,24,51
2021,41190886,133363134,1,1/3/2021,1,N,13B,35,F,10,50,R,35,51
2021,41211932,133445272,1,1/3/2021,1,N,35A,24,F,10,50,R,24,51
2021,41211933,133445272,2,1/3/2021,1,N,35A,27,M,20,50,U,27,51
2021,41215158,133449115,1,1/3/2021,1,N,35A,36,M,20,50,U,36,51
2021,41225197,133491546,1,1/3/2021,1,N,13B,33,M,10,50,R,33,51
2021,41233040,133519801,1,1/3/2021,1,N,23C,33,M,10,50,U,33,51
2021,41249765,133551682,1,1/3/2021,1,N,13A,27,M,10,50,U,27,51
2021,41263304,133603981,1,1/3/2021,2,N,35A,39,M,10,50,R,39,51
2021,41305874,133741133,1,1/3/2021,1,N,13B,37,M,10,50,R,37,51
2021,41350152,133893172,1,1/3/2021,3,C,90Z,45,M,10,50,R,45,51
2021,41350153,133893172,2,1/3/2021,1,N,35A,49,M,10,50,R,49,51
2021,41362547,133952867,1,1/3/2021,1,N,13A,39,M,10,50,U,39,51
2021,41378247,134008220,1,1/3/2021,1,N,290,23,M,10,50,R,23,51
2021,41382705,134011560,1,1/3/2021,1,N,13A,17,M,10,50,U,17,51
2021,41382706,134011560,2,1/3/2021,1,N,13A,21,M,10,50,R,21,51
2021,41383630,134014969,1,1/3/2021,1,N,290,39,M,20,50,R,39,51
2021,41430335,134113919,1,1/3/2021,1,N,240,38,M,20,50,R,38,51
2021,41444344,134169117,1,1/3/2021,2,N,35A,41,F,10,40,N,41,51
2021,41444345,134169117,2,1/3/2021,2,N,35B,44,M,98,10,N,44,51
2021,41444346,134169118,1,1/3/2021,2,N,35A,39,F,20,40,N,39,51
2021,41444607,134164152,1,1/3/2021,2,N,35A,28,F,10,40,N,28,51
2021,41444608,134164152,2,1/3/2021,2,N,35A,23,M,40,40,N,23,51
2021,41447159,134182895,1,1/3/2021,1,N,520,36,M,10,50,R,36,51
2021,41470806,134221151,1,1/3/2021,1,N,13A,41,M,10,50,U,41,51
2021,41719614,135001153,1,1/3/2021,1,N,90Z,22,M,20,50,R,22,51
2021,41764238,135223002,1,1/3/2021,1,N,290,44,M,10,50,R,44,51
2021,41811319,135345731,1,1/3/2021,2,N,35A,30,M,10,50,U,30,51
2021,41930116,135691997,1,1/3/2021,1,N,250,51,M,10,50,R,51,51
2021,42124504,136372341,1,1/3/2021,1,N,520,25,M,10,50,U,25,51
2021,42139291,136426981,1,1/3/2021,2,N,23H,46,M,10,50,R,46,51
2021,42140864,136432719,1,1/3/2021,1,N,13B,18,M,10,50,R,18,51
2021,42145944,136448089,1,1/3/2021,1,N,13B,20,M,10,50,R,20,51
2021,42171749,136530549,1,1/3/2021,1,N,13A,25,M,10,50,R,25,51
2021,42215839,136694621,1,1/3/2021,1,N,13B,39,F,10,50,U,39,51
2021,42249114,136837225,1,1/3/2021,1,N,13B,13,M,10,50,R,13,51
2021,42368960,137226969,1,1/3/2021,1,N,90Z,36,M,10,50,R,36,51
2021,42710327,138387697,1,1/3/2021,1,N,35A,41,M,10,50,R,41,51
2021,42716124,138401524,1,1/3/2021,1,N,35A,37,M,10,50,R,37,51
2021,42716125,138401524,2,1/3/2021,1,N,35A,47,F,10,50,R,47,51
2021,42780799,138617200,1,1/3/2021,2,N,520,54,M,20,50,R,54,51
2021,43095985,139762482,1,1/3/2021,1,N,13B,38,F,10,50,R,38,51
2021,43309690,140531007,1,1/3/2021,1,N,13B,28,F,10,50,U,28,51
2021,43675831,141882016,1,1/3/2021,1,N,11D,34,M,20,50,R,34,51
2021,44401060,144499589,1,1/3/2021,1,N,35A,36,F,10,50,U,36,51
2021,44714476,145692545,1,1/3/2021,1,N,13A,39,M,10,50,R,39,51
2021,44977609,146660120,1,1/3/2021,1,N,520,22,M,10,50,U,22,51
2021,44988200,146699111,1,1/3/2021,1,N,280,34,M,10,50,U,34,51
2021,41186582,133360928,1,1/4/2021,1,N,13B,21,M,10,50,R,21,51
2021,41191009,133363489,1,1/4/2021,2,N,35A,38,M,10,50,R,38,51
2021,41191110,133363779,1,1/4/2021,1,N,90Z,23,M,20,50,R,23,51
2021,41211936,133445278,1,1/4/2021,1,N,35A,50,M,10,50,R,50,51
2021,41219502,133479284,1,1/4/2021,1,N,35A,55,M,10,50,U,55,51
2021,41249764,133551680,1,1/4/2021,1,N,35A,38,F,10,50,R,38,51
2021,41256850,133563398,1,1/4/2021,1,N,520,27,M,20,50,R,27,51
2021,41261609,133593923,1,1/4/2021,1,N,13B,37,M,10,50,R,37,51
2021,41303734,133750424,1,1/4/2021,1,N,250,43,M,10,50,R,43,51
2021,41303735,133750424,2,1/4/2021,1,N,26C,35,F,10,50,R,35,51
2021,41304996,133737365,1,1/4/2021,1,N,35B,30,M,10,50,R,30,51
2021,41362281,133951784,1,1/4/2021,1,N,13B,42,M,10,50,U,42,51
2021,41379099,134011098,1,1/4/2021,1,N,35A,31,M,10,50,U,31,51
2021,41444881,134164708,1,1/4/2021,1,N,120,54,M,10,50,R,54,51
2021,41455031,134178165,1,1/4/2021,1,N,13C,46,F,10,50,R,46,51
2021,41460178,134186597,1,1/4/2021,2,N,35B,27,M,10,50,U,27,51
2021,41544142,134502569,1,1/4/2021,1,N,13A,23,M,20,50,R,23,51
2021,41584651,134581539,1,1/4/2021,1,N,13B,27,M,10,50,R,27,51
2021,41668620,134859395,1,1/4/2021,1,N,35A,33,M,50,50,U,33,51
2021,41811364,135345859,1,1/4/2021,1,N,35A,34,M,10,50,R,34,51
2021,41818549,135394297,1,1/4/2021,1,N,35B,39,M,10,50,R,39,51
2021,41894419,135600097,1,1/4/2021,1,N,35A,23,M,20,50,R,23,51
2021,41951114,135774219,1,1/4/2021,1,N,35A,32,M,10,50,U,32,51
2021,41951115,135774219,2,1/4/2021,1,N,35A,33,M,10,50,U,33,51
2021,42020340,136031939,1,1/4/2021,3,C,35A,28,F,10,50,R,28,51
2021,42124112,136371265,1,1/4/2021,1,N,13B,34,M,10,50,U,34,51
2021,42140610,136432068,1,1/4/2021,1,N,290,22,M,10,50,R,22,51
2021,42140611,136432068,2,1/4/2021,1,N,290,20,M,10,50,R,20,51
2021,42140865,136432721,1,1/4/2021,1,N,13B,24,F,10,50,U,24,51
2021,42145091,136445349,1,1/4/2021,1,N,23C,25,M,10,50,R,25,51
2021,42145130,136445417,1,1/4/2021,1,N,200,40,M,20,50,R,40,51
2021,42162696,136501241,1,1/4/2021,1,N,13B,35,F,10,50,U,35,51
2021,42358440,137190655,1,1/4/2021,2,N,280,39,F,10,50,R,39,51
2021,42368961,137226970,1,1/4/2021,1,N,35B,27,M,10,50,R,27,51
2021,42368962,137226970,2,1/4/2021,1,N,35A,25,F,10,50,U,25,51
2021,42467755,137589262,1,1/4/2021,1,N,35A,34,M,10,50,U,34,51
2021,42471636,137601949,1,1/4/2021,1,N,35A,32,F,10,50,R,32,51
2021,42495203,137690459,1,1/4/2021,1,N,35B,29,M,20,50,R,29,51
2021,42739535,138482006,1,1/4/2021,1,N,520,63,M,20,50,U,63,51
2021,42927365,139147113,1,1/4/2021,1,N,35A,34,M,10,50,R,34,51
2021,43229418,140255657,1,1/4/2021,1,N,35A,38,M,10,50,U,38,51
2021,43631481,141715088,1,1/4/2021,1,N,35A,54,M,10,50,U,54,51
2021,44405738,144530404,1,1/4/2021,1,N,13B,36,F,10,50,U,36,51
2021,44799960,146009160,1,1/4/2021,3,C,35A,37,M,10,50,R,37,51
2021,41186267,133359863,1,1/5/2021,1,N,13B,29,M,10,50,R,29,51
2021,41186716,133366300,1,1/5/2021,1,N,35A,42,F,20,50,R,42,51
2021,41211937,133445281,1,1/5/2021,2,N,35A,21,M,10,50,U,21,51
2021,41212338,133451302,1,1/5/2021,1,N,520,16,M,10,50,R,16,51
2021,41212339,133451302,2,1/5/2021,1,N,90Z,15,M,10,50,R,15,51
2021,41212340,133451302,3,1/5/2021,1,N,520,16,M,10,50,R,16,51
2021,41212341,133451302,4,1/5/2021,1,N,520,15,M,10,50,R,15,51
2021,41222984,133487262,1,1/5/2021,2,N,520,34,M,10,50,R,34,51
2021,41346918,133897052,1,1/5/2021,1,N,220,30,M,10,50,U,30,51
2021,41420709,134105755,1,1/5/2021,1,N,35A,24,M,10,50,R,24,51
2021,41447376,134183585,1,1/5/2021,2,N,35A,42,M,10,50,R,42,51
2021,41447377,134183586,1,1/5/2021,1,N,13B,48,M,10,50,R,48,51
2021,41475799,134231697,1,1/5/2021,2,N,35A,28,M,10,50,U,28,51
2021,41579593,134576336,1,1/5/2021,1,N,13B,28,F,10,50,R,28,51
2021,41667338,134845127,1,1/5/2021,1,N,35A,55,M,10,50,R,55,51
2021,41763548,135214572,1,1/5/2021,1,N,520,46,M,40,50,R,46,51
2021,41799319,135335450,1,1/5/2021,1,N,35A,33,M,10,50,U,33,51
2021,41907720,135636329,1,1/5/2021,1,N,35A,25,M,10,50,U,25,51
2021,42124245,136371593,1,1/5/2021,1,N,26F,33,M,20,50,R,33,51
2021,42124491,136372309,1,1/5/2021,1,N,35A,59,M,10,50,R,59,51
2021,42148428,136456228,1,1/5/2021,1,N,13B,29,M,10,50,U,29,51
2021,42153241,136472233,1,1/5/2021,1,N,13B,21,F,10,50,R,21,51
2021,42215840,136694623,1,1/5/2021,1,N,13B,42,F,10,50,U,42,51
2021,42347271,137158361,1,1/5/2021,1,N,23C,58,M,10,50,U,58,51
2021,42471554,137601672,1,1/5/2021,1,N,35A,31,M,10,50,R,31,51
2021,42716126,138401525,1,1/5/2021,1,N,35B,44,M,50,50,R,44,51
2021,43053024,139594368,1,1/5/2021,1,N,35B,31,M,20,50,R,31,51
2021,43086137,139720056,1,1/5/2021,1,N,13A,47,M,10,50,U,47,51
2021,43211058,140188340,1,1/5/2021,1,N,13A,25,M,10,50,R,25,51
2021,43309599,140530724,1,1/5/2021,1,N,13B,20,F,20,50,R,20,51
2021,43767439,142226577,1,1/5/2021,2,N,90Z,20,M,10,50,U,20,51
2021,43767440,142226577,2,1/5/2021,1,N,13A,17,M,10,50,U,17,51
2021,45030284,146913126,1,1/5/2021,1,N,23C,40,F,10,50,U,40,51
2021,45560493,148848043,1,1/5/2021,2,N,35A,32,F,10,50,R,32,51
2021,41215662,133450498,1,1/6/2021,1,N,200,22,M,10,50,R,22,51
2021,41224526,133479341,1,1/6/2021,1,N,290,30,M,10,50,R,30,51
2021,41225102,133491123,1,1/6/2021,2,N,35A,25,M,10,50,R,25,51
2021,41229462,133521213,1,1/6/2021,1,N,240,29,F,10,50,U,29,51
2021,41232852,133519311,1,1/6/2021,1,N,35A,38,F,10,50,R,38,51
2021,41234666,133522129,1,1/6/2021,1,C,120,41,M,20,50,R,41,51
2021,41258346,133576102,1,1/6/2021,1,N,13B,20,M,10,50,U,20,51
2021,41287383,133679876,1,1/6/2021,2,N,280,58,M,10,50,R,58,51
2021,41345944,133888961,1,1/6/2021,1,N,290,35,M,10,50,U,35,51
2021,41357313,133936383,1,1/6/2021,2,N,35B,24,F,20,50,U,24,51
2021,41358856,133948809,1,1/6/2021,3,C,90Z,37,M,20,50,U,37,51
2021,41358857,133948809,2,1/6/2021,1,N,23C,30,F,20,50,U,30,51
2021,41364610,133957959,1,1/6/2021,3,N,13B,29,M,20,20,N,29,51
2021,41364628,133958064,1,1/6/2021,3,N,240,35,M,10,20,N,35,51
2021,41364629,133958064,2,1/6/2021,3,N,240,31,F,20,20,N,31,51
2021,41378254,134008246,1,1/6/2021,1,N,35A,33,M,10,50,U,33,51
2021,41382793,134012267,1,1/6/2021,2,N,35A,25,M,10,50,R,25,51
2021,41383767,134015505,1,1/6/2021,1,N,290,39,M,10,50,R,39,51
2021,41414160,134109404,1,1/6/2021,1,N,35A,37,F,10,50,R,37,51
2021,41519735,134395858,1,1/6/2021,1,N,35A,23,M,10,50,R,23,51
2021,41606252,134657265,1,1/6/2021,1,N,13B,33,M,10,50,R,33,51
2021,41668611,134859361,1,1/6/2021,1,N,13A,31,M,10,50,U,31,51
2021,41676662,134855514,1,1/6/2021,3,N,240,33,M,10,50,U,33,51
2021,41763466,135214285,1,1/6/2021,1,N,13B,30,M,10,50,R,30,51
2021,41810604,135344160,1,1/6/2021,1,N,13B,38,M,30,50,R,38,51
2021,41823644,135398372,1,1/6/2021,2,N,35B,25,M,20,50,U,25,51
2021,42020357,136031952,1,1/6/2021,1,N,35A,37,M,10,50,R,37,51
2021,42150522,136464441,1,1/6/2021,1,N,13B,47,M,40,50,U,47,51
2021,42215237,136693300,1,1/6/2021,1,N,13A,55,M,10,50,U,55,51
2021,42216786,136697341,1,1/6/2021,1,N,35B,42,F,20,50,R,42,51
2021,42278967,136920530,1,1/6/2021,2,N,35A,48,M,20,50,U,48,51
2021,42367486,137222388,1,1/6/2021,1,N,35B,60,M,10,50,R,60,51
2021,42417973,137379057,1,1/6/2021,3,N,90Z,24,F,10,50,U,24,51
2021,42417974,137379057,2,1/6/2021,1,N,35A,30,M,10,50,U,30,51
2021,42468147,137590328,1,1/6/2021,1,N,35A,29,M,98,50,U,29,51
2021,42482785,137644597,1,1/6/2021,1,N,35A,68,M,10,50,R,68,51
2021,42482786,137644597,2,1/6/2021,1,N,35B,25,M,10,50,R,25,51
2021,42494468,137688010,1,1/6/2021,2,N,280,32,M,10,50,R,32,51
2021,42714557,138396751,1,1/6/2021,1,N,280,37,M,10,50,U,37,51
2021,42754463,138526171,1,1/6/2021,1,N,35A,24,M,10,50,U,24,51
2021,42790047,138645465,1,1/6/2021,1,N,90Z,47,M,10,50,U,47,51
2021,42927106,139146210,1,1/6/2021,1,N,35A,38,M,20,50,U,38,51
2021,43949119,142844481,1,1/6/2021,1,N,23C,20,M,10,50,R,20,51
2021,44401061,144499592,1,1/6/2021,2,N,35B,30,M,10,50,R,30,51
2021,45496449,148625524,1,1/6/2021,2,N,13B,26,M,10,50,U,26,51
2021,45562534,148853953,1,1/6/2021,2,N,520,38,M,10,50,U,38,51
2021,41186350,133360133,1,1/7/2021,1,N,220,33,M,10,50,U,33,51
2021,41186560,133360879,1,1/7/2021,2,N,35A,23,M,10,50,U,23,51
2021,41186753,133366433,1,1/7/2021,1,N,13B,68,M,10,50,U,68,51
2021,41186823,133366608,1,1/7/2021,1,N,35A,41,M,10,50,R,41,51
2021,41186824,133366608,2,1/7/2021,1,N,35A,27,F,10,50,R,27,51
2021,41191112,133363787,1,1/7/2021,1,N,35A,51,M,10,50,R,51,51
2021,41211938,133445282,1,1/7/2021,1,N,220,28,M,10,50,U,28,51
2021,41215368,133449842,1,1/7/2021,1,N,35A,58,M,10,50,U,58,51
2021,41222269,133483550,1,1/7/2021,2,N,35A,60,M,10,50,R,60,51
2021,41222311,133483693,1,1/7/2021,2,N,35A,32,M,10,50,U,32,51
2021,41232853,133519312,1,1/7/2021,2,N,13B,26,M,10,50,U,26,51
2021,41232854,133519313,1,1/7/2021,1,N,35A,27,M,10,50,R,27,51
2021,41232855,133519313,2,1/7/2021,1,N,35A,25,M,10,50,R,25,51
2021,41234850,133522871,1,1/7/2021,1,N,13B,26,M,10,50,U,26,51
2021,41250530,133554420,1,1/7/2021,2,N,35A,29,M,10,50,U,29,51
2021,41255719,133558786,1,1/7/2021,1,N,35A,39,M,10,50,U,39,51
2021,41286835,133676971,1,1/7/2021,1,N,35A,31,M,10,50,R,31,51
2021,41350424,133894006,1,1/7/2021,1,N,290,48,F,10,50,U,48,51
2021,41362256,133951731,1,1/7/2021,1,N,250,36,F,20,50,R,36,51
2021,41364688,133958300,1,1/7/2021,1,N,11D,36,M,10,50,R,36,51
2021,41379100,134011099,1,1/7/2021,1,N,13B,20,M,10,50,U,20,51
2021,41382794,134012269,1,1/7/2021,2,N,35A,22,M,10,50,R,22,51
2021,41425436,134119317,1,1/7/2021,1,N,13B,27,M,10,50,R,27,51
2021,41425437,134119317,2,1/7/2021,1,N,13B,24,F,10,50,R,24,51
2021,41444609,134164153,1,1/7/2021,2,N,35A,53,F,10,40,N,53,51
2021,41446093,134174102,1,1/7/2021,3,C,13B,43,M,10,50,R,43,51
2021,41447162,134182901,1,1/7/2021,1,N,35A,48,M,10,50,U,48,51
2021,41460403,134187674,1,1/7/2021,1,N,13B,37,F,10,50,R,37,51
2021,41566998,134557672,1,1/7/2021,3,C,520,70,M,10,50,U,70,51
2021,41799480,135335973,1,1/7/2021,1,N,35A,42,M,10,50,R,42,51
2021,41801342,135337670,1,1/7/2021,1,N,35A,36,M,10,50,R,36,51
2021,41836145,135439921,1,1/7/2021,1,N,35A,19,M,10,50,R,19,51
2021,41836146,135439921,2,1/7/2021,1,N,35A,23,M,20,50,U,23,51
2021,41899518,135600391,1,1/7/2021,2,N,35A,30,M,10,50,R,30,51
2021,42156052,136479928,1,1/7/2021,1,N,35B,56,M,10,50,U,56,51
2021,42162459,136500531,1,1/7/2021,1,C,520,18,M,10,50,R,18,51
2021,42560427,137920007,1,1/7/2021,1,N,35A,59,M,10,50,R,59,51
2021,42588173,138021064,1,1/7/2021,1,N,35A,50,M,10,50,R,50,51
2021,42588174,138021064,2,1/7/2021,1,N,35A,40,F,10,50,U,40,51
2021,42618202,138105191,1,1/7/2021,1,N,26F,34,F,10,50,R,34,51
2021,42618203,138105192,1,1/7/2021,1,N,280,51,M,10,50,R,51,51
2021,42618204,138105192,2,1/7/2021,1,N,280,29,F,10,50,R,29,51
2021,42624825,138125305,1,1/7/2021,1,N,13A,47,M,10,50,U,47,51
2021,42714827,138397385,1,1/7/2021,1,N,35A,40,F,10,50,U,40,51
2021,42716538,138402859,1,1/7/2021,1,N,35A,43,F,10,50,R,43,51
2021,42792384,138651902,1,1/7/2021,1,N,280,30,M,40,50,U,30,51
2021,42927107,139146212,1,1/7/2021,1,N,35A,35,M,10,50,R,35,51
2021,43569101,141511246,1,1/7/2021,1,N,35A,50,M,10,50,R,50,51
2021,43806734,142373501,1,1/7/2021,1,N,13B,63,M,10,50,R,63,51
2021,44346004,144291033,1,1/7/2021,1,N,35A,36,M,20,50,R,36,51
2021,44401644,144502011,1,1/7/2021,1,N,35B,24,M,10,50,R,24,51
2021,44401645,144502013,1,1/7/2021,2,N,280,32,M,20,50,R,32,51
2021,44404858,144527730,1,1/7/2021,1,N,13B,21,F,10,50,R,21,51
2021,44497116,144882988,1,1/7/2021,2,N,23C,28,M,10,50,U,28,51
2021,44655724,145465620,1,1/7/2021,1,N,35A,51,M,10,50,R,51,51
2021,44655725,145465620,2,1/7/2021,3,C,35A,31,F,10,50,R,31,51
2021,44691858,145612068,1,1/7/2021,1,N,35A,32,F,10,50,R,32,51
2021,44888637,146343169,1,1/7/2021,3,C,23F,43,M,10,50,R,43,51
2021,45030170,146912503,1,1/7/2021,1,N,13B,32,F,10,50,R,32,51
2021,45173610,147447014,1,1/7/2021,1,N,35A,48,M,10,50,U,48,51
2021,41186602,133360981,1,1/8/2021,2,N,35A,21,F,10,50,R,21,51
2021,41190944,133363308,1,1/8/2021,1,N,23C,26,F,10,50,U,26,51
2021,41190945,133363310,1,1/8/2021,1,N,290,33,M,20,50,U,33,51
2021,41212342,133451303,1,1/8/2021,1,N,13C,34,M,10,50,R,34,51
2021,41215375,133449866,1,1/8/2021,1,N,35A,24,M,20,50,U,24,51
2021,41222986,133487264,1,1/8/2021,1,N,520,43,M,10,50,U,43,51
2021,41232429,133517530,1,1/8/2021,2,N,23H,48,M,10,50,U,48,51
2021,41249767,133551692,1,1/8/2021,2,N,35B,36,F,98,50,R,36,51
2021,41249768,133551692,2,1/8/2021,2,N,35A,28,M,10,50,R,28,51
2021,41250197,133552940,1,1/8/2021,1,N,35A,48,M,20,50,R,48,51
2021,41255629,133558439,1,1/8/2021,1,N,35A,28,M,10,50,R,28,51
2021,41255630,133558439,2,1/8/2021,1,N,35A,29,M,10,50,R,29,51
2021,41258708,133577598,1,1/8/2021,1,N,280,23,M,10,50,U,23,51
2021,41283636,133673402,1,1/8/2021,3,N,90Z,64,M,10,50,R,64,51
2021,41283744,133673854,1,1/8/2021,1,N,290,23,M,10,50,R,23,51
2021,41286765,133676625,1,1/8/2021,1,N,23D,17,M,10,50,R,17,51
2021,41286766,133676625,2,1/8/2021,1,N,23D,17,M,10,50,R,17,51
2021,41286767,133676625,3,1/8/2021,1,N,23D,17,M,10,50,R,17,51
2021,41349993,133892678,1,1/8/2021,3,C,13A,37,M,10,50,R,37,51
2021,41378255,134008247,1,1/8/2021,2,N,35A,28,F,10,50,U,28,51
2021,41383281,134013808,1,1/8/2021,1,N,35A,27,F,10,50,U,27,51
2021,41383629,134014968,1,1/8/2021,1,N,240,17,M,10,50,R,17,51
2021,41448111,134191216,1,1/8/2021,1,N,35A,40,M,10,50,R,40,51
2021,41463673,134216245,1,1/8/2021,1,N,13B,29,F,20,50,R,29,51
2021,41481057,134230019,1,1/8/2021,1,N,40A,17,M,10,50,R,17,51
2021,41519441,134399960,1,1/8/2021,2,N,35A,42,M,10,50,R,42,51
2021,41519742,134395879,1,1/8/2021,1,N,35B,21,M,10,50,R,21,51
2021,41603292,134653076,1,1/8/2021,1,N,220,39,M,10,50,U,39,51
2021,41630221,134717495,1,1/8/2021,3,N,90Z,28,M,10,50,U,28,51
2021,41805589,135347754,1,1/8/2021,1,N,240,17,M,20,50,R,17,51
2021,41810618,135344193,1,1/8/2021,1,N,220,27,M,10,50,R,27,51
2021,41837474,135444912,1,1/8/2021,2,N,13B,31,F,10,50,R,31,51
2021,41848245,135487748,1,1/8/2021,1,N,35A,22,M,10,50,U,22,51
